week_date,portfolio_nav,weekly_return_pct,cumulative_return_pct,benchmark_level,benchmark_weekly_return_pct,benchmark_cumulative_return_pct,active_return_weekly_pct,active_return_cumulative_pct,num_holdings,cash_pct,num_buys,num_sells,turnover_pct,transaction_cost_inr
2018-05-18,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-05-25,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-06-01,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-06-08,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-06-15,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-06-22,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-06-29,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-07-06,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-07-13,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-07-20,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-07-27,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-08-03,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-08-10,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-08-17,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-08-24,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-08-31,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-09-07,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-09-14,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-09-21,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-09-28,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-10-05,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-10-12,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-10-19,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-10-26,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-11-02,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-11-09,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-11-16,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-11-23,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-11-30,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-12-07,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-12-14,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-12-21,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2018-12-28,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2019-01-04,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2019-01-11,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2019-01-18,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2019-01-25,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
2019-02-01,25000.0,0.0,0.0,,,,,,0,100.0,0,0,0.0,0.0
